,y,x,osmid,lon,lat,ref,highway,geometry
1568,22.3173502,114.1634916,1172166352,114.1634916,22.3173502,K485,,POINT (114.1634916 22.3173502)
1569,22.3126435,114.1646221,1172166366,114.1646221,22.3126435,,,POINT (114.1646221 22.3126435)
1570,22.311949,114.1648641,1172166367,114.1648641,22.311949,,,POINT (114.1648641 22.311949)
1571,22.3126675,114.1647201,1172166382,114.1647201,22.3126675,,,POINT (114.1647201 22.3126675)
1572,22.3124496,114.1646577,1172166386,114.1646577,22.3124496,,,POINT (114.1646577 22.3124496)
1573,22.313041,114.165053,1172166414,114.165053,22.313041,,,POINT (114.165053 22.313041)
1574,22.3417132,114.1651181,1172650881,114.1651181,22.3417132,,,POINT (114.1651181 22.3417132)
1575,22.3084989,114.1713838,1172757415,114.1713838,22.3084989,,,POINT (114.1713838 22.3084989)
1576,22.3022154,114.1841731,1172757541,114.1841731,22.3022154,,,POINT (114.1841731 22.3022154)
1577,22.3017828,114.1840928,1172757772,114.1840928,22.3017828,,,POINT (114.1840928 22.3017828)
1578,22.302435,114.1840979,1172757808,114.1840979,22.302435,,,POINT (114.1840979 22.302435)
1579,22.3278116,114.152145,1172757844,114.152145,22.3278116,,,POINT (114.152145 22.3278116)
1580,22.3038013,114.1842759,1172757927,114.1842759,22.3038013,,,POINT (114.1842759 22.3038013)
1581,22.301969,114.1843721,1172757984,114.1843721,22.301969,,,POINT (114.1843721 22.301969)
1582,22.302182,114.1838936,1172757991,114.1838936,22.302182,,,POINT (114.1838936 22.302182)
1583,22.306108,114.1811732,1172758011,114.1811732,22.306108,6C,motorway_junction,POINT (114.1811732 22.306108)
1584,22.2829283,114.1626555,1177097316,114.1626555,22.2829283,,,POINT (114.1626555 22.2829283)
1585,22.2834197,114.1616647,1177098145,114.1616647,22.2834197,,,POINT (114.1616647 22.2834197)
1586,22.3229118,114.1647877,1178971321,114.1647877,22.3229118,7B,motorway_junction,POINT (114.1647877 22.3229118)
1587,22.3234086,114.167289,1178971339,114.167289,22.3234086,,,POINT (114.167289 22.3234086)
1588,22.3237049,114.1669215,1178971357,114.1669215,22.3237049,,,POINT (114.1669215 22.3237049)
1589,22.323749,114.16681,1178971361,114.16681,22.323749,,,POINT (114.16681 22.323749)
1590,22.3208001,114.1657965,1178971367,114.1657965,22.3208001,,,POINT (114.1657965 22.3208001)
1591,22.3248406,114.1652752,1178971380,114.1652752,22.3248406,,,POINT (114.1652752 22.3248406)
1592,22.2847383,114.2198186,1180215220,114.2198186,22.2847383,,,POINT (114.2198186 22.2847383)
1593,22.27953,114.22923,1180215221,114.22923,22.27953,,,POINT (114.22923 22.27953)
1594,22.2847874,114.2203453,1180215222,114.2203453,22.2847874,,,POINT (114.2203453 22.2847874)
1595,22.3264702,114.1672937,1180686912,114.1672937,22.3264702,,,POINT (114.1672937 22.3264702)
1596,22.326849,114.1720875,1180686916,114.1720875,22.326849,,,POINT (114.1720875 22.326849)
1597,22.3267296,114.1674069,1180686922,114.1674069,22.3267296,,,POINT (114.1674069 22.3267296)
1598,22.326655,114.1714843,1180686928,114.1714843,22.326655,,,POINT (114.1714843 22.326655)
1599,22.3266376,114.1711645,1180686933,114.1711645,22.3266376,,,POINT (114.1711645 22.3266376)
1600,22.329734,114.1590786,1180818602,114.1590786,22.329734,,,POINT (114.1590786 22.329734)
1601,22.3252977,114.164854,1180818611,114.164854,22.3252977,,,POINT (114.164854 22.3252977)
1602,22.3276731,114.1617819,1180818612,114.1617819,22.3276731,,,POINT (114.1617819 22.3276731)
1603,22.3251607,114.1648719,1181846009,114.1648719,22.3251607,,,POINT (114.1648719 22.3251607)
1604,22.3311984,114.1651926,1181846013,114.1651926,22.3311984,,,POINT (114.1651926 22.3311984)
1605,22.327478,114.1618688,1181846018,114.1618688,22.327478,,,POINT (114.1618688 22.327478)
1606,22.329546,114.1637364,1181846041,114.1637364,22.329546,,,POINT (114.1637364 22.329546)
1607,22.3263175,114.1635337,1181846042,114.1635337,22.3263175,,,POINT (114.1635337 22.3263175)
1608,22.3275497,114.161937,1181846102,114.161937,22.3275497,,,POINT (114.161937 22.3275497)
1609,22.3309771,114.1650119,1181846119,114.1650119,22.3309771,,,POINT (114.1650119 22.3309771)
1610,22.3325222,114.1555633,1182677821,114.1555633,22.3325222,,,POINT (114.1555633 22.3325222)
1611,22.3182018,114.1626949,1182677912,114.1626949,22.3182018,K289,,POINT (114.1626949 22.3182018)
1612,22.3101233,114.1712551,1183787457,114.1712551,22.3101233,,,POINT (114.1712551 22.3101233)
1613,22.3109889,114.1711037,1183787463,114.1711037,22.3109889,,,POINT (114.1711037 22.3109889)
1614,22.3053051,114.171681,1185400407,114.171681,22.3053051,,,POINT (114.171681 22.3053051)
1615,22.3053888,114.1716761,1185400418,114.1716761,22.3053888,,,POINT (114.1716761 22.3053888)
1616,22.3057946,114.1679763,1185400438,114.1679763,22.3057946,,,POINT (114.1679763 22.3057946)
1617,22.3067,114.16328,1185400502,114.16328,22.3067,,,POINT (114.16328 22.3067)
1618,22.3059933,114.1668686,1185400508,114.1668686,22.3059933,,,POINT (114.1668686 22.3059933)
1619,22.3068157,114.1739725,1185400520,114.1739725,22.3068157,,,POINT (114.1739725 22.3068157)
1620,22.30689,114.16313,1185400522,114.16313,22.30689,,,POINT (114.16313 22.30689)
1621,22.3067059,114.1637258,1185400551,114.1637258,22.3067059,,,POINT (114.1637258 22.3067059)
1622,22.3083993,114.1713865,1185400587,114.1713865,22.3083993,,,POINT (114.1713865 22.3083993)
1623,22.3053661,114.1715687,1185400620,114.1715687,22.3053661,,,POINT (114.1715687 22.3053661)
1624,22.3055,114.1692699,1185400622,114.1692699,22.3055,,,POINT (114.1692699 22.3055)
1625,22.305955,114.1670297,1185808485,114.1670297,22.305955,,,POINT (114.1670297 22.305955)
1626,22.3071378,114.1739661,1185808493,114.1739661,22.3071378,,,POINT (114.1739661 22.3071378)
1627,22.3082197,114.1675851,1185808508,114.1675851,22.3082197,,,POINT (114.1675851 22.3082197)
1628,22.3070242,114.1742866,1185808509,114.1742866,22.3070242,,,POINT (114.1742866 22.3070242)
1629,22.3055056,114.1671222,1185808513,114.1671222,22.3055056,,,POINT (114.1671222 22.3055056)
1630,22.3031975,114.1718212,1185808518,114.1718212,22.3031975,,,POINT (114.1718212 22.3031975)
1631,22.305827,114.1670143,1185808523,114.1670143,22.305827,,,POINT (114.1670143 22.305827)
1632,22.308113,114.1670317,1185808524,114.1670317,22.308113,,,POINT (114.1670317 22.308113)
1633,22.3049564,114.167474,1187352750,114.167474,22.3049564,,,POINT (114.167474 22.3049564)
1634,22.3002122,114.1685585,1187352946,114.1685585,22.3002122,,,POINT (114.1685585 22.3002122)
1635,22.2947867,114.1724276,1187353031,114.1724276,22.2947867,,,POINT (114.1724276 22.2947867)
1636,22.303033,114.1681395,1187353069,114.1681395,22.303033,,,POINT (114.1681395 22.303033)
1637,22.3052065,114.1671366,1187353106,114.1671366,22.3052065,,,POINT (114.1671366 22.3052065)
1638,22.3064836,114.1766682,1189558856,114.1766682,22.3064836,,,POINT (114.1766682 22.3064836)
1639,22.3066966,114.1769775,1189559382,114.1769775,22.3066966,,,POINT (114.1769775 22.3066966)
1640,22.3347013,114.1572982,1191992667,114.1572982,22.3347013,,,POINT (114.1572982 22.3347013)
1641,22.337356,114.1536519,1191992694,114.1536519,22.337356,,,POINT (114.1536519 22.337356)
1642,22.3296403,114.1638178,1191992716,114.1638178,22.3296403,,,POINT (114.1638178 22.3296403)
1643,22.3368655,114.1449298,1191992744,114.1449298,22.3368655,,,POINT (114.1449298 22.3368655)
1644,22.3297522,114.1636731,1191992764,114.1636731,22.3297522,,,POINT (114.1636731 22.3297522)
1645,22.3374521,114.1537457,1191992814,114.1537457,22.3374521,,,POINT (114.1537457 22.3374521)
1646,22.3317692,114.1610656,1191992818,114.1610656,22.3317692,,,POINT (114.1610656 22.3317692)
1647,22.3283214,114.1655051,1192596686,114.1655051,22.3283214,,motorway_junction,POINT (114.1655051 22.3283214)
1648,22.3301593,114.1660271,1193696736,114.1660271,22.3301593,,,POINT (114.1660271 22.3301593)
1649,22.3331762,114.1621765,1193696741,114.1621765,22.3331762,,,POINT (114.1621765 22.3331762)
1650,22.333479,114.1625309,1193696750,114.1625309,22.333479,,,POINT (114.1625309 22.333479)
1651,22.3336934,114.1624667,1193696752,114.1624667,22.3336934,,,POINT (114.1624667 22.3336934)
1652,22.3333783,114.1624361,1193696756,114.1624361,22.3333783,,,POINT (114.1624361 22.3333783)
1653,22.3317467,114.1608904,1194152559,114.1608904,22.3317467,,,POINT (114.1608904 22.3317467)
1654,22.3318357,114.1609773,1194152580,114.1609773,22.3318357,,,POINT (114.1609773 22.3318357)
1655,22.3308908,114.1484918,1195383492,114.1484918,22.3308908,,,POINT (114.1484918 22.3308908)
1656,22.3336541,114.1503342,1195383506,114.1503342,22.3336541,K497,,POINT (114.1503342 22.3336541)
1657,22.331641,114.1488404,1195383509,114.1488404,22.331641,K544,,POINT (114.1488404 22.331641)
1658,22.3290752,114.1501823,1196893268,114.1501823,22.3290752,,,POINT (114.1501823 22.3290752)
1659,22.3323538,114.1400051,1196893289,114.1400051,22.3323538,,,POINT (114.1400051 22.3323538)
1660,22.3293536,114.1452812,1196893303,114.1452812,22.3293536,,,POINT (114.1452812 22.3293536)
1661,22.3309427,114.1483385,1196893354,114.1483385,22.3309427,,,POINT (114.1483385 22.3309427)
1662,22.3309558,114.1455678,1196893393,114.1455678,22.3309558,,,POINT (114.1455678 22.3309558)
1663,22.3313188,114.1433082,1196893423,114.1433082,22.3313188,,,POINT (114.1433082 22.3313188)
1664,22.3321187,114.1448704,1196893440,114.1448704,22.3321187,,,POINT (114.1448704 22.3321187)
1665,22.3291009,114.1475334,1196893472,114.1475334,22.3291009,,,POINT (114.1475334 22.3291009)
1666,22.3291295,114.1486203,1196893476,114.1486203,22.3291295,,,POINT (114.1486203 22.3291295)
1667,22.3427116,114.2556848,1197910327,114.2556848,22.3427116,,,POINT (114.2556848 22.3427116)
1668,22.3529542,114.2502572,1197923668,114.2502572,22.3529542,,,POINT (114.2502572 22.3529542)
1669,22.3275709,114.1524938,1203389492,114.1524938,22.3275709,,,POINT (114.1524938 22.3275709)
1670,22.3430738,114.1701807,1204016697,114.1701807,22.3430738,,,POINT (114.1701807 22.3430738)
1671,22.3417787,114.1682131,1204025529,114.1682131,22.3417787,,,POINT (114.1682131 22.3417787)
1672,22.3212668,114.1774327,1208936450,114.1774327,22.3212668,,,POINT (114.1774327 22.3212668)
1673,22.3069469,114.1867796,1213567474,114.1867796,22.3069469,,crossing,POINT (114.1867796 22.3069469)
1674,22.3072887,114.1821019,1215868258,114.1821019,22.3072887,,,POINT (114.1821019 22.3072887)
1675,22.3088267,114.1873664,1215986282,114.1873664,22.3088267,,,POINT (114.1873664 22.3088267)
1676,22.3204568,114.1936283,1220978448,114.1936283,22.3204568,,,POINT (114.1936283 22.3204568)
1677,22.3235027,114.1911423,1220978482,114.1911423,22.3235027,,,POINT (114.1911423 22.3235027)
1678,22.325297,114.1894982,1220978620,114.1894982,22.325297,,,POINT (114.1894982 22.325297)
1679,22.3150286,114.1775448,1222130498,114.1775448,22.3150286,,,POINT (114.1775448 22.3150286)
1680,22.3201214,114.174072,1222130515,114.174072,22.3201214,,,POINT (114.174072 22.3201214)
1681,22.3148729,114.1772326,1222130810,114.1772326,22.3148729,,,POINT (114.1772326 22.3148729)
1682,22.334275,114.2103103,1255794254,114.2103103,22.334275,,mini_roundabout,POINT (114.2103103 22.334275)
1683,22.3433392,114.1565935,1266044588,114.1565935,22.3433392,,,POINT (114.1565935 22.3433392)
1684,22.3434491,114.1565499,1266044690,114.1565499,22.3434491,,,POINT (114.1565499 22.3434491)
1685,22.3884235,114.2742746,1266798389,114.2742746,22.3884235,,,POINT (114.2742746 22.3884235)
1686,22.3410641,114.1101089,1268457913,114.1101089,22.3410641,,,POINT (114.1101089 22.3410641)
1687,22.3411506,114.110045,1268458038,114.110045,22.3411506,,,POINT (114.110045 22.3411506)
1688,22.3416709,114.1101705,1268458145,114.1101705,22.3416709,,,POINT (114.1101705 22.3416709)
1689,22.3156723,114.2367523,1268472503,114.2367523,22.3156723,,,POINT (114.2367523 22.3156723)
1690,22.3157781,114.2365832,1268472533,114.2365832,22.3157781,,,POINT (114.2365832 22.3157781)
1691,22.3156332,114.2365848,1268472562,114.2365848,22.3156332,,,POINT (114.2365848 22.3156332)
1692,22.3442759,114.1265332,1270178773,114.1265332,22.3442759,,,POINT (114.1265332 22.3442759)
1693,22.3512343,114.1234875,1270189955,114.1234875,22.3512343,4C,motorway_junction,POINT (114.1234875 22.3512343)
1694,22.3496423,114.1242262,1270189990,114.1242262,22.3496423,,,POINT (114.1242262 22.3496423)
1695,22.3514699,114.1257906,1271091049,114.1257906,22.3514699,,,POINT (114.1257906 22.3514699)
1696,22.3464867,114.1250712,1271091077,114.1250712,22.3464867,,,POINT (114.1250712 22.3464867)
1697,22.3421699,114.130967,1271091078,114.130967,22.3421699,,,POINT (114.130967 22.3421699)
1698,22.3413297,114.1308444,1271091099,114.1308444,22.3413297,,,POINT (114.1308444 22.3413297)
1699,22.3389627,114.1326618,1271091100,114.1326618,22.3389627,,,POINT (114.1326618 22.3389627)
1700,22.3419732,114.1315952,1271091126,114.1315952,22.3419732,,,POINT (114.1315952 22.3419732)
1701,22.3487869,114.1250237,1271091171,114.1250237,22.3487869,10,motorway_junction,POINT (114.1250237 22.3487869)
1702,22.3423343,114.1311237,1271091184,114.1311237,22.3423343,,,POINT (114.1311237 22.3423343)
1703,22.3470455,114.1248348,1271091185,114.1248348,22.3470455,9C,motorway_junction,POINT (114.1248348 22.3470455)
1704,22.3396606,114.131801,1271091214,114.131801,22.3396606,,,POINT (114.131801 22.3396606)
1705,22.3439572,114.1278021,1271091243,114.1278021,22.3439572,9B,motorway_junction,POINT (114.1278021 22.3439572)
1706,22.3404527,114.1362367,1271091255,114.1362367,22.3404527,,,POINT (114.1362367 22.3404527)
1707,22.3376995,114.1362125,1271091292,114.1362125,22.3376995,9A,motorway_junction,POINT (114.1362125 22.3376995)
1708,22.3379988,114.1350163,1271091296,114.1350163,22.3379988,,,POINT (114.1350163 22.3379988)
1709,22.3436084,114.128121,1271091312,114.128121,22.3436084,,,POINT (114.128121 22.3436084)
1710,22.3404389,114.1364098,1271091313,114.1364098,22.3404389,14E,motorway_junction,POINT (114.1364098 22.3404389)
1711,22.337367,114.1380977,1271091333,114.1380977,22.337367,,,POINT (114.1380977 22.337367)
1712,22.3492902,114.125535,1271106929,114.125535,22.3492902,9D,motorway_junction,POINT (114.125535 22.3492902)
1713,22.3540171,114.1278346,1271128986,114.1278346,22.3540171,,,POINT (114.1278346 22.3540171)
1714,22.3613687,114.1316762,1271128987,114.1316762,22.3613687,,,POINT (114.1316762 22.3613687)
1715,22.3553966,114.1292191,1271128998,114.1292191,22.3553966,,,POINT (114.1292191 22.3553966)
1716,22.3543724,114.1282519,1271128999,114.1282519,22.3543724,,,POINT (114.1282519 22.3543724)
1717,22.3600476,114.1309949,1271129005,114.1309949,22.3600476,,,POINT (114.1309949 22.3600476)
1718,22.3568866,114.1298798,1271129007,114.1298798,22.3568866,,,POINT (114.1298798 22.3568866)
1719,22.3544788,114.1282008,1271129011,114.1282008,22.3544788,,,POINT (114.1282008 22.3544788)
1720,22.3552033,114.1288469,1271129017,114.1288469,22.3552033,,,POINT (114.1288469 22.3552033)
1721,22.36875,114.1338414,1271236046,114.1338414,22.36875,,,POINT (114.1338414 22.36875)
1722,22.3572636,114.1297097,1271236054,114.1297097,22.3572636,,,POINT (114.1297097 22.3572636)
1723,22.3630225,114.1320754,1271236067,114.1320754,22.3630225,,,POINT (114.1320754 22.3630225)
1724,22.3571967,114.1299724,1271236071,114.1299724,22.3571967,,,POINT (114.1299724 22.3571967)
1725,22.3608843,114.1314983,1271236076,114.1314983,22.3608843,,,POINT (114.1314983 22.3608843)
1726,22.3611647,114.1307346,1271236078,114.1307346,22.3611647,,,POINT (114.1307346 22.3611647)
1727,22.3571728,114.1301671,1271236085,114.1301671,22.3571728,,,POINT (114.1301671 22.3571728)
1728,22.3666285,114.1333287,1271236089,114.1333287,22.3666285,,,POINT (114.1333287 22.3666285)
1729,22.3605189,114.1327162,1271236094,114.1327162,22.3605189,,,POINT (114.1327162 22.3605189)
1730,22.3612793,114.1307112,1271236099,114.1307112,22.3612793,,,POINT (114.1307112 22.3612793)
1731,22.3574473,114.1300589,1271236107,114.1300589,22.3574473,,,POINT (114.1300589 22.3574473)
1732,22.366604,114.1334473,1271236113,114.1334473,22.366604,,,POINT (114.1334473 22.366604)
1733,22.360977,114.1315327,1271236129,114.1315327,22.360977,,,POINT (114.1315327 22.360977)
1734,22.3629689,114.1321641,1271236135,114.1321641,22.3629689,,,POINT (114.1321641 22.3629689)
1735,22.3605979,114.131393,1271236140,114.131393,22.3605979,,,POINT (114.131393 22.3605979)
1736,22.3621464,114.1317312,1271236146,114.1317312,22.3621464,,,POINT (114.1317312 22.3621464)
1737,22.3607984,114.1318442,1271236173,114.1318442,22.3607984,,,POINT (114.1318442 22.3607984)
1738,22.361031,114.131341,1271236183,114.131341,22.361031,,,POINT (114.131341 22.361031)
1739,22.3609287,114.1313071,1271236191,114.1313071,22.3609287,,,POINT (114.1313071 22.3609287)
1740,22.3550918,114.1266913,1271329678,114.1266913,22.3550918,,,POINT (114.1266913 22.3550918)
1741,22.3554881,114.1262812,1271329683,114.1262812,22.3554881,,,POINT (114.1262812 22.3554881)
1742,22.353637,114.1283614,1271329688,114.1283614,22.353637,,,POINT (114.1283614 22.353637)
1743,22.3515772,114.1339033,1272067051,114.1339033,22.3515772,,,POINT (114.1339033 22.3515772)
1744,22.3549921,114.1236983,1272684551,114.1236983,22.3549921,,,POINT (114.1236983 22.3549921)
1745,22.356044,114.1238277,1272684553,114.1238277,22.356044,,,POINT (114.1238277 22.356044)
1746,22.3550866,114.122626,1272684560,114.122626,22.3550866,,,POINT (114.122626 22.3550866)
1747,22.3557689,114.1227579,1272684570,114.1227579,22.3557689,,,POINT (114.1227579 22.3557689)
1748,22.3554951,114.1231705,1272684582,114.1231705,22.3554951,,,POINT (114.1231705 22.3554951)
1749,22.3556858,114.1232297,1272684583,114.1232297,22.3556858,,,POINT (114.1232297 22.3556858)
1750,22.355901,114.1234427,1272684609,114.1234427,22.355901,,,POINT (114.1234427 22.355901)
1751,22.3549775,114.1226987,1272684613,114.1226987,22.3549775,,,POINT (114.1226987 22.3549775)
1752,22.3555542,114.1233562,1272684614,114.1233562,22.3555542,,,POINT (114.1233562 22.3555542)
1753,22.3543586,114.1243855,1272684617,114.1243855,22.3543586,,,POINT (114.1243855 22.3543586)
1754,22.3553231,114.1230516,1272684618,114.1230516,22.3553231,,,POINT (114.1230516 22.3553231)
1755,22.3569234,114.1221248,1272684620,114.1221248,22.3569234,,,POINT (114.1221248 22.3569234)
1756,22.3553556,114.1237722,1272684627,114.1237722,22.3553556,,,POINT (114.1237722 22.3553556)
1757,22.3572743,114.1214345,1272684634,114.1214345,22.3572743,,,POINT (114.1214345 22.3572743)
1758,22.3539549,114.1249093,1272684638,114.1249093,22.3539549,,,POINT (114.1249093 22.3539549)
1759,22.3557353,114.1233859,1272684647,114.1233859,22.3557353,,,POINT (114.1233859 22.3557353)
1760,22.361549,114.1303046,1272716223,114.1303046,22.361549,,,POINT (114.1303046 22.361549)
1761,22.35863,114.1272563,1272716252,114.1272563,22.35863,,,POINT (114.1272563 22.35863)
1762,22.3569806,114.1250087,1272716274,114.1250087,22.3569806,,,POINT (114.1250087 22.3569806)
1763,22.3615952,114.1302521,1272716314,114.1302521,22.3615952,,,POINT (114.1302521 22.3615952)
1764,22.3614919,114.1302439,1272716325,114.1302439,22.3614919,,,POINT (114.1302439 22.3614919)
1765,22.3588378,114.1274644,1272716336,114.1274644,22.3588378,,,POINT (114.1274644 22.3588378)
1766,22.3589805,114.1274805,1272716349,114.1274805,22.3589805,,,POINT (114.1274805 22.3589805)
1767,22.358903,114.1273949,1272716355,114.1273949,22.358903,,,POINT (114.1273949 22.358903)
1768,22.3571668,114.1250201,1272716357,114.1250201,22.3571668,,,POINT (114.1250201 22.3571668)
1769,22.3589275,114.1275373,1272716367,114.1275373,22.3589275,,,POINT (114.1275373 22.3589275)
1770,22.3705266,114.1312565,1273039226,114.1312565,22.3705266,,,POINT (114.1312565 22.3705266)
1771,22.3622426,114.1309111,1273039258,114.1309111,22.3622426,,,POINT (114.1309111 22.3622426)
1772,22.3705378,114.1247652,1273039295,114.1247652,22.3705378,,,POINT (114.1247652 22.3705378)
1773,22.3706419,114.1308387,1273039298,114.1308387,22.3706419,,,POINT (114.1308387 22.3706419)
1774,22.3700082,114.1340481,1273039307,114.1340481,22.3700082,,,POINT (114.1340481 22.3700082)
1775,22.3684313,114.134141,1273039361,114.134141,22.3684313,,,POINT (114.134141 22.3684313)
1776,22.3697403,114.1344467,1273039368,114.1344467,22.3697403,,,POINT (114.1344467 22.3697403)
1777,22.3697721,114.1332453,1273039376,114.1332453,22.3697721,,,POINT (114.1332453 22.3697721)
1778,22.3714753,114.1351698,1273039388,114.1351698,22.3714753,,,POINT (114.1351698 22.3714753)
1779,22.3688633,114.1342909,1273039420,114.1342909,22.3688633,,,POINT (114.1342909 22.3688633)
1780,22.3706421,114.1259242,1273039499,114.1259242,22.3706421,,,POINT (114.1259242 22.3706421)
1781,22.3714138,114.1352444,1273039527,114.1352444,22.3714138,,,POINT (114.1352444 22.3714138)
1782,22.3692838,114.133166,1273039535,114.133166,22.3692838,,,POINT (114.133166 22.3692838)
1783,22.3056007,114.2557839,1273039768,114.2557839,22.3056007,,,POINT (114.2557839 22.3056007)
1784,22.3057197,114.2557815,1273039794,114.2557815,22.3057197,,,POINT (114.2557815 22.3057197)
1785,22.3092984,114.2560548,1273039806,114.2560548,22.3092984,,,POINT (114.2560548 22.3092984)
1786,22.3059503,114.2564807,1273039809,114.2564807,22.3059503,,,POINT (114.2564807 22.3059503)
1787,22.3098105,114.2565747,1273056907,114.2565747,22.3098105,,,POINT (114.2565747 22.3098105)
1788,22.3094094,114.2561005,1273056924,114.2561005,22.3094094,,priority,POINT (114.2561005 22.3094094)
1789,22.3675307,114.1218831,1273104881,114.1218831,22.3675307,,,POINT (114.1218831 22.3675307)
1790,22.364006,114.1197386,1273104889,114.1197386,22.364006,,,POINT (114.1197386 22.364006)
1791,22.3659695,114.1210437,1273104905,114.1210437,22.3659695,,,POINT (114.1210437 22.3659695)
1792,22.3653102,114.1210188,1273104907,114.1210188,22.3653102,,,POINT (114.1210188 22.3653102)
1793,22.3702882,114.1228972,1273104908,114.1228972,22.3702882,,,POINT (114.1228972 22.3702882)
1794,22.367233,114.1214032,1273104911,114.1214032,22.367233,,,POINT (114.1214032 22.367233)
1795,22.3654483,114.1207995,1273104921,114.1207995,22.3654483,,,POINT (114.1207995 22.3654483)
1796,22.3649154,114.1211756,1273104922,114.1211756,22.3649154,,,POINT (114.1211756 22.3649154)
1797,22.3636901,114.1191087,1273104925,114.1191087,22.3636901,,,POINT (114.1191087 22.3636901)
1798,22.3650508,114.1212781,1273104931,114.1212781,22.3650508,,,POINT (114.1212781 22.3650508)
1799,22.3633837,114.1188327,1273104935,114.1188327,22.3633837,,,POINT (114.1188327 22.3633837)
1800,22.3634788,114.1178758,1273104943,114.1178758,22.3634788,,,POINT (114.1178758 22.3634788)
1801,22.3649866,114.1208019,1273104944,114.1208019,22.3649866,,,POINT (114.1208019 22.3649866)
1802,22.3656774,114.121118,1273104946,114.121118,22.3656774,,,POINT (114.121118 22.3656774)
1803,22.3684666,114.1224441,1273104948,114.1224441,22.3684666,,crossing,POINT (114.1224441 22.3684666)
1804,22.3631221,114.1181995,1273104949,114.1181995,22.3631221,,,POINT (114.1181995 22.3631221)
1805,22.3657376,114.1209316,1273104952,114.1209316,22.3657376,,,POINT (114.1209316 22.3657376)
1806,22.3635432,114.1193234,1273104953,114.1193234,22.3635432,,,POINT (114.1193234 22.3635432)
1807,22.3624732,114.11854,1273114334,114.11854,22.3624732,,,POINT (114.11854 22.3624732)
1808,22.3639243,114.1172069,1273114342,114.1172069,22.3639243,,,POINT (114.1172069 22.3639243)
1809,22.3754695,114.1083939,1273177536,114.1083939,22.3754695,,,POINT (114.1083939 22.3754695)
1810,22.3756291,114.1085144,1273177571,114.1085144,22.3756291,24C,motorway_junction,POINT (114.1085144 22.3756291)
1811,22.3703546,114.1090237,1273177573,114.1090237,22.3703546,,,POINT (114.1090237 22.3703546)
1812,22.3679477,114.1339683,1273192187,114.1339683,22.3679477,,,POINT (114.1339683 22.3679477)
1813,22.3679882,114.1344434,1273192188,114.1344434,22.3679882,,,POINT (114.1344434 22.3679882)
1814,22.3583449,114.0827415,1274007355,114.0827415,22.3583449,,,POINT (114.0827415 22.3583449)
1815,22.3537955,114.0826896,1274007358,114.0826896,22.3537955,,,POINT (114.0826896 22.3537955)
1816,22.3440273,114.1086233,1274031787,114.1086233,22.3440273,,,POINT (114.1086233 22.3440273)
1817,22.3441744,114.1085341,1274031810,114.1085341,22.3441744,,,POINT (114.1085341 22.3441744)
1818,22.344089,114.1084534,1274031816,114.1084534,22.344089,,,POINT (114.1084534 22.344089)
1819,22.3441439,114.1086241,1274031832,114.1086241,22.3441439,,,POINT (114.1086241 22.3441439)
1820,22.3686251,114.1193872,1274036183,114.1193872,22.3686251,,,POINT (114.1193872 22.3686251)
1821,22.3685106,114.1190118,1274036248,114.1190118,22.3685106,,,POINT (114.1190118 22.3685106)
1822,22.3682832,114.1194414,1274036253,114.1194414,22.3682832,,,POINT (114.1194414 22.3682832)
1823,22.3728916,114.1054925,1274036263,114.1054925,22.3728916,,,POINT (114.1054925 22.3728916)
1824,22.3722702,114.1058397,1274036290,114.1058397,22.3722702,,,POINT (114.1058397 22.3722702)
1825,22.3467918,114.1106783,1274036484,114.1106783,22.3467918,,,POINT (114.1106783 22.3467918)
1826,22.3449182,114.1116764,1274036496,114.1116764,22.3449182,,,POINT (114.1116764 22.3449182)
1827,22.3445226,114.1115641,1274036507,114.1115641,22.3445226,,,POINT (114.1115641 22.3445226)
1828,22.3475134,114.1102848,1274037792,114.1102848,22.3475134,,,POINT (114.1102848 22.3475134)
1829,22.3478644,114.1105666,1274037808,114.1105666,22.3478644,,,POINT (114.1105666 22.3478644)
1830,22.3617963,114.1362136,1274078862,114.1362136,22.3617963,,,POINT (114.1362136 22.3617963)
1831,22.3650596,114.135505,1274078887,114.135505,22.3650596,,,POINT (114.135505 22.3650596)
1832,22.3629098,114.1360752,1274078901,114.1360752,22.3629098,,,POINT (114.1360752 22.3629098)
1833,22.35322,114.1330616,1274078907,114.1330616,22.35322,,,POINT (114.1330616 22.35322)
1834,22.3648238,114.1355113,1274078914,114.1355113,22.3648238,,,POINT (114.1355113 22.3648238)
1835,22.3508838,114.1330845,1274091257,114.1330845,22.3508838,,,POINT (114.1330845 22.3508838)
1836,22.3526568,114.1329274,1274091259,114.1329274,22.3526568,,,POINT (114.1329274 22.3526568)
1837,22.3703445,114.1085123,1274358182,114.1085123,22.3703445,,,POINT (114.1085123 22.3703445)
1838,22.3753398,114.1113781,1274461314,114.1113781,22.3753398,,,POINT (114.1113781 22.3753398)
1839,22.3761036,114.1202764,1274610712,114.1202764,22.3761036,,,POINT (114.1202764 22.3761036)
1840,22.3674632,114.1173112,1276680386,114.1173112,22.3674632,,,POINT (114.1173112 22.3674632)
1841,22.3695386,114.1127056,1276680414,114.1127056,22.3695386,,,POINT (114.1127056 22.3695386)
1842,22.3728357,114.1104456,1276680442,114.1104456,22.3728357,,,POINT (114.1104456 22.3728357)
